,Date,Users Purchased Control,Users Purchased Variant,Users Landed Control,Users Bounced Control,Users Landed Variant,Users Bounced Variant,Users Visited Control,Users Visited Variant,Conversion Rate Control,Conversion Rate Variant,Bounce Rate Control,Bounce Rate Variant
0,2014-10-10,1741.0,1723.0,27533.0,10571.0,26169.0,10041.0,31710.0,30307.0,0.05490381583096815,0.05685155244662949,0.3839392728725529,0.3836982689441706
1,2014-10-11,1402.0,1340.0,26503.0,9740.0,29078.0,14957.0,30580.0,33632.0,0.045846958796599085,0.039843006660323504,0.3675055654076897,0.5143751289634776
2,2014-10-12,1576.0,1558.0,25525.0,9714.0,26345.0,9927.0,30712.0,30626.0,0.05131544673091951,0.05087180826748514,0.3805680705190989,0.37680774340482065
3,2014-10-13,1605.0,1570.0,24900.0,9982.0,27928.0,10824.0,28940.0,31923.0,0.05545957152729786,0.04918084139961783,0.4008835341365462,0.38756803208249785
4,2014-10-14,1445.0,1326.0,24860.0,12850.0,26855.0,12283.0,29323.0,31295.0,0.04927872318657709,0.042370985780476114,0.5168946098149638,0.4573822379445168
5,2014-10-15,1284.0,1306.0,25785.0,12412.0,29182.0,14485.0,29622.0,32910.0,0.04334616163662143,0.03968398663020359,0.48136513476827614,0.49636762387773287
6,2014-10-16,1185.0,1164.0,32934.0,14304.0,31521.0,14793.0,37029.0,35016.0,0.032001944421939564,0.033241946538725156,0.4343231918382219,0.4693061768344913
7,2014-10-17,1776.0,1801.0,30577.0,11222.0,24486.0,8756.0,34388.0,29147.0,0.05164592299639409,0.06179023570178749,0.367007881741178,0.35759209344115006
8,2014-10-18,2719.0,2561.0,30502.0,8366.0,29728.0,8633.0,35589.0,34447.0,0.07640001123942791,0.07434609690248788,0.2742770965838306,0.2903996232508073
9,2014-10-19,2006.0,1870.0,30084.0,11858.0,30348.0,11905.0,34258.0,34457.0,0.05855566582987915,0.05427054009344981,0.39416301023800027,0.39228285224726506
10,2014-10-20,1947.0,1632.0,27808.0,9356.0,27266.0,9855.0,32053.0,31309.0,0.060743144167472625,0.052125586891948,0.3364499424626007,0.3614391549915646
11,2014-10-21,1633.0,1440.0,28899.0,12944.0,30036.0,13168.0,33068.0,34175.0,0.04938308939155679,0.04213606437454279,0.44790477179141147,0.4384072446397656
12,2014-10-22,1363.0,1345.0,28645.0,11769.0,28629.0,13650.0,32393.0,32235.0,0.04207699194270367,0.04172483325577788,0.4108570431139815,0.47678926962171225
13,2014-10-23,1540.0,1294.0,29945.0,14244.0,29550.0,14440.0,34214.0,33186.0,0.045010814286549364,0.03899234617007172,0.4756720654533311,0.488663282571912
14,2014-10-24,1898.0,1748.0,27084.0,9877.0,28704.0,9918.0,31436.0,32856.0,0.060376638249141114,0.053201850499147794,0.3646802540245163,0.3455267558528428
15,2014-10-25,1393.0,1341.0,29980.0,12773.0,30658.0,12645.0,33870.0,34857.0,0.04112784174785946,0.03847146914536535,0.42605070046697796,0.4124535194728945
16,2014-10-26,1751.0,1869.0,22645.0,6946.0,22634.0,9956.0,26920.0,26458.0,0.06504457652303121,0.0706402600347721,0.30673437844998896,0.439869223292392
17,2014-10-27,1790.0,1604.0,25932.0,8803.0,25791.0,8677.0,30100.0,30433.0,0.05946843853820598,0.05270594420530345,0.3394647539719266,0.336435190570354
18,2014-10-28,2055.0,1912.0,26356.0,9836.0,26766.0,9957.0,30569.0,30803.0,0.06722496646929896,0.06207187611596273,0.3731977538321445,0.3720017933198834
19,2014-10-29,1746.0,1672.0,25734.0,9058.0,24146.0,10163.0,29570.0,28553.0,0.05904633074061549,0.05855776976149617,0.3519856998523354,0.42089787128302825
20,2014-10-30,1562.0,1712.0,22816.0,9775.0,28700.0,12098.0,26248.0,32224.0,0.059509295946357815,0.05312810327706058,0.4284274193548387,0.4215331010452962
