,Date,Users Purchased Control,Users Purchased Variant,Users Landed Control,Users Bounced Control,Users Landed Variant,Users Bounced Variant,Users Visited Control,Users Visited Variant,Conversion Rate Control,Conversion Rate Variant,Bounce Rate Control,Bounce Rate Variant
0,2014-10-10,772.0,844.0,12514.0,4709.0,11406.0,4211.0,14235.0,13130.0,0.05423252546540218,0.06428027418126428,0.37629854562889564,0.3691916535156935
1,2014-10-11,536.0,620.0,13411.0,6311.0,13552.0,6792.0,15316.0,15338.0,0.03499608252807521,0.04042248011474769,0.47058384907911416,0.5011806375442739
2,2014-10-12,767.0,819.0,12227.0,4601.0,13483.0,6026.0,14185.0,15655.0,0.05407120197391611,0.05231555413605877,0.376298356097162,0.446933175109397
3,2014-10-13,737.0,741.0,10951.0,4621.0,12294.0,4909.0,12839.0,14047.0,0.05740322455019861,0.0527514771837403,0.421970596292576,0.3993004717748495
4,2014-10-14,597.0,670.0,13217.0,6049.0,12596.0,6111.0,14934.0,14442.0,0.03997589393330655,0.04639246641739371,0.45766815464931526,0.48515401714830103
5,2014-10-15,630.0,677.0,12783.0,6144.0,15049.0,5817.0,14495.0,16998.0,0.0434632631942049,0.039828215084127545,0.48063834780567943,0.38653731144926573
6,2014-10-16,658.0,647.0,12591.0,6003.0,15110.0,7444.0,14359.0,17073.0,0.04582491816978898,0.03789609324664675,0.4767691208005718,0.4926538716082065
7,2014-10-17,769.0,799.0,11566.0,4527.0,12703.0,4320.0,13519.0,14829.0,0.056882905540350616,0.05388090902960416,0.3914058447172748,0.34007714713059906
8,2014-10-18,1479.0,1419.0,14376.0,4296.0,13303.0,3994.0,16975.0,15551.0,0.08712812960235641,0.09124815124429297,0.2988313856427379,0.30023303014357666
9,2014-10-19,801.0,952.0,11997.0,4522.0,11524.0,4803.0,13995.0,13736.0,0.057234726688102894,0.06930693069306931,0.3769275652246395,0.41678236723359946
10,2014-10-20,793.0,754.0,13293.0,5405.0,12928.0,4717.0,14958.0,14788.0,0.05301510897178767,0.0509872869894509,0.4066049800646957,0.36486695544554454
11,2014-10-21,723.0,790.0,12561.0,5571.0,11942.0,5469.0,14435.0,13897.0,0.05008659508139938,0.05684680146794272,0.44351564365894436,0.4579634902026461
12,2014-10-22,625.0,588.0,13846.0,6153.0,12704.0,5825.0,16027.0,14456.0,0.03899669308042678,0.04067515218594355,0.4443882709807887,0.4585170025188917
13,2014-10-23,661.0,610.0,13998.0,6472.0,12090.0,5758.0,15730.0,14025.0,0.04202161474888748,0.043493761140819966,0.4623517645377911,0.4762613730355666
14,2014-10-24,723.0,759.0,10957.0,3685.0,12456.0,4882.0,12999.0,14288.0,0.05561966305100392,0.05312150055991041,0.3363146846764625,0.39193962748876043
15,2014-10-25,692.0,731.0,12012.0,4292.0,13561.0,5907.0,14123.0,15286.0,0.0489980882248814,0.04782153604605521,0.3573093573093573,0.43558734606592436
16,2014-10-26,818.0,862.0,11817.0,4545.0,13430.0,5101.0,13708.0,15460.0,0.05967318354245696,0.05575679172056921,0.38461538461538464,0.37982129560685035
17,2014-10-27,798.0,834.0,12403.0,3986.0,11320.0,4845.0,14149.0,13533.0,0.0563997455650576,0.061627133673243184,0.32137386116262195,0.4280035335689046
18,2014-10-28,842.0,881.0,12727.0,4334.0,14237.0,5053.0,14713.0,16151.0,0.057228301502073,0.05454770602439477,0.34053586862575624,0.3549202781484863
19,2014-10-29,774.0,756.0,12864.0,5324.0,11322.0,3597.0,14602.0,13216.0,0.05300643747431859,0.057203389830508475,0.4138681592039801,0.31770005299417065
20,2014-10-30,834.0,939.0,11435.0,4595.0,11788.0,4820.0,13442.0,13676.0,0.062044338640083324,0.06866042702544603,0.4018364669873196,0.40889039701391244
