,Date,Users Purchased Control,Users Purchased Variant,Users Landed Control,Users Bounced Control,Users Landed Variant,Users Bounced Variant,Users Visited Control,Users Visited Variant,Conversion Rate Control,Conversion Rate Variant,Bounce Rate Control,Bounce Rate Variant
0,2014-10-10,510.0,467.0,6603.0,2307.0,7574.0,2724.0,7651.0,8706.0,0.06665795320873089,0.0536411670112566,0.3493866424352567,0.35965143913387904
1,2014-10-11,311.0,337.0,7296.0,3708.0,7776.0,3787.0,8398.0,8764.0,0.03703262681590855,0.03845276129621177,0.5082236842105263,0.487011316872428
2,2014-10-12,453.0,527.0,7353.0,3121.0,7261.0,3185.0,8633.0,8522.0,0.05247306845824163,0.06183994367519362,0.424452604379165,0.4386448147638066
3,2014-10-13,378.0,456.0,8040.0,3327.0,9532.0,4084.0,9063.0,10552.0,0.041708043694141016,0.043214556482183475,0.41380597014925374,0.42845153168275285
4,2014-10-14,352.0,368.0,7142.0,3341.0,7304.0,3576.0,8295.0,8290.0,0.04243520192887282,0.04439083232810615,0.46779613553626437,0.4895947426067908
5,2014-10-15,383.0,403.0,7875.0,3592.0,7838.0,3787.0,9148.0,8945.0,0.041867074770441624,0.045053102291783116,0.4561269841269841,0.48315896912477674
6,2014-10-16,327.0,322.0,7862.0,3966.0,8823.0,4208.0,9023.0,9736.0,0.03624071816469024,0.03307313064913722,0.5044517934367845,0.4769352827836337
7,2014-10-17,514.0,480.0,7155.0,2330.0,8411.0,3109.0,8182.0,9639.0,0.06282082620386213,0.049797696856520385,0.3256464011180992,0.36963500178337894
8,2014-10-18,799.0,895.0,8064.0,2797.0,7627.0,2496.0,9454.0,8755.0,0.08451449122064734,0.10222729868646488,0.34685019841269843,0.3272584240199292
9,2014-10-19,493.0,509.0,6824.0,2408.0,6882.0,2815.0,7924.0,8080.0,0.06221605249873801,0.0629950495049505,0.3528722157092614,0.4090380703283929
10,2014-10-20,431.0,477.0,8090.0,3040.0,7470.0,3110.0,9141.0,8516.0,0.047150202384859424,0.05601221230624706,0.3757725587144623,0.41633199464524767
11,2014-10-21,404.0,345.0,8020.0,3282.0,8791.0,4106.0,9157.0,10017.0,0.04411925303046849,0.034441449535789155,0.40922693266832916,0.46706859287908087
12,2014-10-22,375.0,407.0,8253.0,3714.0,8123.0,3768.0,9396.0,9197.0,0.03991060025542784,0.04425356094378602,0.4500181752090149,0.46386802905330543
13,2014-10-23,382.0,373.0,7498.0,3671.0,7122.0,3683.0,8542.0,8258.0,0.044720206040739875,0.04516832162751271,0.48959722592691385,0.5171300196573996
14,2014-10-24,435.0,437.0,7439.0,3083.0,7143.0,2828.0,8607.0,8394.0,0.05054025792959219,0.05206099594948773,0.414437424384998,0.39591208175836484
15,2014-10-25,413.0,457.0,7865.0,3343.0,7333.0,3276.0,9052.0,8488.0,0.045625276182059214,0.053840716305372294,0.42504767959313416,0.44674757943542887
16,2014-10-26,517.0,496.0,6950.0,2666.0,7885.0,3507.0,8049.0,9073.0,0.06423158156292708,0.05466769535985892,0.38359712230215826,0.4447685478757134
17,2014-10-27,430.0,496.0,7209.0,2742.0,8025.0,3550.0,8457.0,9042.0,0.05084545347049781,0.054855120548551205,0.3803578859758635,0.4423676012461059
18,2014-10-28,530.0,533.0,6482.0,2667.0,7103.0,3106.0,7492.0,8309.0,0.07074212493326215,0.06414731014562522,0.4114470842332613,0.43728002252569337
19,2014-10-29,476.0,441.0,7447.0,3300.0,7116.0,2839.0,8463.0,8228.0,0.05624483043837883,0.053597472046669904,0.4431314623338257,0.3989600899381675
20,2014-10-30,465.0,465.0,7479.0,2887.0,7168.0,2808.0,8504.0,8208.0,0.054680150517403575,0.05665204678362573,0.3860141730177831,0.39174107142857145
